,Price,Address,Neighborhood,Bedrooms,Property_Type,Price_Scaled
7431,500000,"New Oko-Oba, Abule-Egba Abule-Egba Lagos",Abule-Egba,3.0,Flat,-0.18634946579603445
7432,500000,Oladejo Oko Oba Agege Lagos,Agege,3.0,Flat,-0.18634946579603445
7433,250000,Alagbado Abule-Egba Lagos,Abule-Egba,1.0,mini,-0.20875210043839626
7434,1500000,Agboku street off Opebi Road Opebi Ikeja Lagos,Ikeja,3.0,Flat,-0.09673892722658721
7435,7500000,Off Adeniyi Jones Adeniyi Jones Ikeja Lagos,Ikeja,5.0,Duplex,0.44092430419009626
7436,3000000,"Off Babatunde Anjous Drive, By Admiralty Way Lekki Phase 1 Lekki Lagos",Lekki,4.0,Duplex,0.03767688062758365
7437,1200000,Off Bode Thomas Bode Thomas Surulere Lagos,Surulere,2.0,Flat,-0.12362208879742137
7438,20000000,Milverton Old Ikoyi Ikoyi Lagos,Ikoyi,4.0,Duplex,1.5610560363081867
7439,1500000,Medina Estate Medina Gbagada Lagos,Gbagada,4.0,Flat,-0.09673892722658721
7440,15000000,Dopemu Agege Mangoro Ikeja Lagos,Agege,3.0,Unknown,1.1130033434609505
7441,500000,Alagbado Abule-Egba Lagos,Abule-Egba,3.0,Flat,-0.18634946579603445
7442,180000,Babatope Bejide Fola Osibo Lekki Phase 1 Lekki Lagos,Lekki,1.0,Unknown,-0.21502483813825757
7443,450000,Alagbado Abule-Egba Lagos,Abule-Egba,1.0,mini,-0.1908299927245068
7444,1000000,Olowora olowora Berger Ojodu Lagos,Ojo,5.0,Duplex,-0.1415441965113108
7445,2300000,Lekki phase 1 Lekki Phase 1 Lekki Lagos,Lekki,2.0,Flat,-0.025050496371029417
7446,2500000,Lekki phase 1 Lekki Phase 1 Lekki Lagos,Lekki,2.0,Flat,-0.007128388657139971
7447,3500000,Chevron Lekki Lagos,Lekki,4.0,House,0.08248214991230726
7448,750000,Cooperative villa Badore Ajah Lagos,Ajah,3.0,Flat,-0.16394683115367265
7449,2100000,Off fola osibo lekki phase 1 Lekki Phase 1 Lekki Lagos,Lekki,3.0,Flat,-0.04297260408491887
7450,1000000,Soluyi Soluyi Gbagada Lagos,Gbagada,3.0,Flat,-0.1415441965113108
7451,2000000,Agungi Lekki Lagos,Lekki,3.0,Flat,-0.05193365794186359
7452,1200000,Berger Ojodu Lagos,Ojo,3.0,Unknown,-0.12362208879742137
7453,2900000," Ikate Elegushi, Lekki, Ikate Elegushi, Lekki, Ikate Lekki Lagos",Lekki,3.0,Flat,0.028715826770638924
7454,900000,"Off Badore Road, Badore, Ajah, Lagos Badore Ajah Lagos",Ajah,3.0,Flat,-0.15050525036825554
7455,750000,Berger Ojodu Lagos,Ojo,2.0,Flat,-0.16394683115367265
7456,1800000,ikota villa Behind Mega Chiken Ikota Lekki Lagos,Lekki,3.0,Flat,-0.06985576565575304
7457,1000000,Ikota Villa Ikota Lekki Lagos,Lekki,2.0,Flat,-0.1415441965113108
7458,250000,off Owoade street Alapere Kosofe Ikosi Lagos,Alapere,2.0,Flat,-0.20875210043839626
7459,1900000,By orchid Eleganza bus stop Chevron Lekki Lagos,Lekki,4.0,Duplex,-0.060894711798808315
7460,1600000,Omole Phase 1 Omole Phase 1 Ogba Lagos,Ogba,3.0,Flat,-0.08777787336964249
7461,1500000,Omole Phase 1 Omole Phase 1 Ogba Lagos,Ogba,3.0,Flat,-0.09673892722658721
7462,1100000,Omole Phase 1 Omole Phase 1 Ogba Lagos,Ogba,2.0,Flat,-0.1325831426543661
7463,700000,Ogunlana Drive Ogunlana Surulere Lagos,Surulere,2.0,Flat,-0.16842735808214498
7464,190000,Ikunna Liasu road Council Egbe Idimu Lagos,Idimu,1.0,mini,-0.21412873275256308
7465,500000,"off cement bus stop, iloro cement Cement Agege Lagos",Agege,2.0,Flat,-0.18634946579603445
7466,850000,"valley vuee estate, Akowonjo valley view Akowonjo Alimosho Lagos",Alimosho,3.0,Flat,-0.1549857772967279
7467,500000,"Water bus stop, mosan Ipaja Road Ipaja Lagos",Ipaja,3.0,Flat,-0.18634946579603445
7468,160000,"Off Idoani street, Egbeda Egbeda Alimosho Lagos",Alimosho,2.0,Unknown,-0.2168170489096465
7469,180000,"5th avenue, Gowon estate, Egbeda Egbeda Alimosho Lagos",Alimosho,2.0,Unknown,-0.21502483813825757
7470,160000,"Idoani street off 5th avenue, Egbeda off Egbeda bus stop Egbeda Alimosho Lagos",Alimosho,2.0,Unknown,-0.2168170489096465
7471,1000000,Ilawe street Ifako Gbagada Gbagada Lagos,Gbagada,3.0,Flat,-0.1415441965113108
7472,100000,Anastasia Layout Jibowu Estate Ojokoro Abule-Egba Lagos,Ojo,3.0,Unknown,-0.22219368122381333
7473,3000000,Magodo GRA Mgodo GRA Magodo Isheri Ojodu Lagos,Ojo,4.0,Duplex,0.03767688062758365
7474,500000,Off Hassan Street Alapere Kosofe Ikosi Lagos,Alapere,3.0,Flat,-0.18634946579603445
7475,350000,Oluodo Ebute-Igbogbo Road Ebute Ikorodu Lagos,Ikorodu,2.0,Flat,-0.19979104658145153
7476,150000,Agric Agric Ikorodu Lagos,Ikorodu,1.0,mini,-0.21771315429534097
7477,250000,Agric Agric Ikorodu Lagos,Ikorodu,2.0,Flat,-0.20875210043839626
7478,1000000,Ezekiel Uvoh Crescent Peace Estate Ogidan Sangotedo Ajah Lagos,Sangotedo,3.0,Flat,-0.1415441965113108
7479,2000000,Pearl Nuga Estate Monastery Road Sangotedo Ajah Lagos,Sangotedo,4.0,Duplex,-0.05193365794186359
7480,3000000,Curtis Adeniyi Jones Off Adeniran Ogunsanya Adeniran Ogunsanya Surulere Lagos,Surulere,4.0,Duplex,0.03767688062758365
7481,3500000,Off Adeniyi Jones Adeniyi Jones Ikeja Lagos,Ikeja,4.0,Duplex,0.08248214991230726
7482,2000000,Alagomeji Alagomeji Yaba Lagos,Yaba,3.0,Flat,-0.05193365794186359
7483,3000000,Abba Johnson Crescent Adeniyi Jones Ikeja Lagos,Ikeja,4.0,Duplex,0.03767688062758365
7484,1600000,Medina Estate Medina Gbagada Lagos,Gbagada,5.0,Duplex,-0.08777787336964249
7485,5000000,Lekki phase 1 Lekki Phase 1 Lekki Lagos,Lekki,5.0,Duplex,0.2168979577664781
7486,2500000,Atunrase Estate Atunrase Medina Gbagada Lagos,Gbagada,4.0,Duplex,-0.007128388657139971
7487,4000000,Montgomerry road Sabo Yaba Lagos,Yaba,3.0,Flat,0.12728741919703088
7488,750000,"Mba Street off Tafa-balewa Street, off Adeniran Ogunsanya street Adeniran Ogunsanya Surulere Lagos",Surulere,1.0,mini,-0.16394683115367265
7489,500000,Street Farms Monastery Road Sangotedo Lagos,Sangotedo,2.0,Flat,-0.18634946579603445
7490,850000,Alaka Estate Alaka Estate Surulere Lagos,Surulere,1.0,mini,-0.1549857772967279
7491,2500000,By Bode Thomas extention Bode Thomas Surulere Lagos,Surulere,6.0,Duplex,-0.007128388657139971
7492,1600000,Orchid Road 2nd Tollgate Chevron Lekki Lagos,Lekki,3.0,Flat,-0.08777787336964249
7493,1500000, Animashahun off Bode Thomas Bode Thomas Surulere Lagos,Surulere,2.0,Flat,-0.09673892722658721
7494,1500000," James Robertson Street off masha, off akerele surulere Masha Surulere Lagos",Surulere,3.0,Flat,-0.09673892722658721
7495,200000," Martins Street off Owokoniran Street, by akanbi crescent Mushin Mushin Lagos",Mushin,2.0,Unknown,-0.2132326273668686
7496,3500000,Off awolowo road Awolowo Way Ikeja Lagos,Ikeja,5.0,Duplex,0.08248214991230726
7497,6000000,Herbert Marculay Way Adekunle Yaba Lagos,Yaba,2.0,Unknown,0.30650849633592536
7498,25000,Herbert Marculay Way Adekunle Yaba Lagos,Yaba,2.0,Unknown,-0.22891447161652187
7499,4500000,Herbert Marculay Way Adekunle Yaba Lagos,Yaba,2.0,Unknown,0.1720926884817545
7500,35000,Amuwo-Odofin Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin,3.0,Unknown,-0.2280183662308274
7501,15000,Oshodi/apapa highway Oshodi Expressway Oshodi Lagos,Oshodi,3.0,Unknown,-0.22981057700221635
7502,15000,Agidingbi Agidingbi Ikeja Lagos,Ikeja,3.0,Unknown,-0.22981057700221635
7503,350000,Ebute Metta Ebute Metta Yaba Lagos,Yaba,2.0,Unknown,-0.19979104658145153
7504,1000000,Yetunde Brown street Ifako Gbagada Gbagada Lagos,Gbagada,3.0,Flat,-0.1415441965113108
7505,350000,"Off Secretariat, Miyaki Oworo Oworonshoki Gbagada Lagos",Gbagada,1.0,mini,-0.19979104658145153
7506,3500000,Off Awolowo way Awolowo Way Ikeja Lagos,Ikeja,5.0,Duplex,0.08248214991230726
7507,400000,Alagomeji Alagomeji Yaba Lagos,Yaba,1.0,mini,-0.19531051965297916
7508,800000,Ebutte Metta Ebute Metta Yaba Lagos,Yaba,2.0,Flat,-0.15946630422520028
7509,400000,Graceland estate abule odu Egbeda Alimosho Lagos,Alimosho,3.0,Flat,-0.19531051965297916
7510,3500000,Kofo Abayomi Close to intercontinental Hotel Kofo Abayomi VI Lagos,VI,3.0,Flat,0.08248214991230726
7511,850000,Obanikoro estate Obanikoro estate Obanikoro Shomolu Lagos,Shomolu,2.0,Flat,-0.1549857772967279
7512,750000,Akoka By Ilaje Akoka Yaba Lagos,Yaba,3.0,Flat,-0.16394683115367265
7513,700000,Yaba Akoka Akoka Yaba Lagos,Yaba,3.0,Flat,-0.16842735808214498
7514,1500000,OSAPA SHOPRITE ROAD Osapa London Lekki Lagos,Lekki,3.0,Flat,-0.09673892722658721
7515,2000000,Towobola Close Idado Lekki Lagos,Lekki,3.0,Flat,-0.05193365794186359
7516,1300000,Osapa london lekki osapa london lekki Osapa London Lekki Lagos,Lekki,1.0,mini,-0.11466103494047665
7517,3500000,shonibare estate Shonibare Estate Maryland Lagos,Maryland,3.0,Flat,0.08248214991230726
7518,1200000,Off Bode Thomas Bode Thomas Surulere Lagos,Surulere,2.0,Flat,-0.12362208879742137
7519,350000,Ebute Metta East Ebute Metta Yaba Lagos,Yaba,1.0,mini,-0.19979104658145153
7520,750000,Ilaje Akoka Yaba Lagos,Yaba,3.0,Flat,-0.16394683115367265
7521,320000,Shomolu Shomolu Shomolu Lagos,Shomolu,1.0,mini,-0.20247936273853495
7522,400000,Akoka Akoka Yaba Lagos,Yaba,1.0,mini,-0.19531051965297916
7523,250000,Akoka Akoka Yaba Lagos,Yaba,2.0,Unknown,-0.20875210043839626
7524,400000,By Obanikoro Ikorodu Road(ilupeju) Ilupeju Lagos,Ikorodu,1.0,mini,-0.19531051965297916
7525,400000,Unique Estate Baruwa Ipaja Lagos Baruwa Ipaja Lagos,Ipaja,3.0,Flat,-0.19531051965297916
7526,700000,Akoka Akoka Yaba Lagos,Yaba,3.0,Flat,-0.16842735808214498
7527,900000,Millennium Estate Millenuim Ups Gbagada Lagos,Gbagada,3.0,Flat,-0.15050525036825554
7528,800000,Millennium Estate Millenuim Ups Gbagada Lagos,Gbagada,2.0,Flat,-0.15946630422520028
7529,1200000,Millennium Estate Millenuim Ups Gbagada Lagos,Gbagada,3.0,Flat,-0.12362208879742137
7530,500000,Akoka Akoka Yaba Lagos,Yaba,2.0,Unknown,-0.18634946579603445
7531,300000,Harmony estate Iyanaipaja Egbeda Alimosho Lagos,Alimosho,2.0,Flat,-0.2042715735099239
7532,2000000,Ipaja Lagos Ipaja Road Ipaja Lagos,Ipaja,10.0,Commercial,-0.05193365794186359
7533,450000,Abule-Ijesha Abule Ijesha Yaba Lagos,Yaba,1.0,mini,-0.1908299927245068
7534,300000,Harmony estate Iyanaipaja Akowonjo Alimosho Lagos,Alimosho,2.0,Flat,-0.2042715735099239
7535,700000,Akoka Akoka Yaba Lagos,Yaba,3.0,Flat,-0.16842735808214498
7536,300000,Harmony estate Iyanaipaja Egbeda Alimosho Lagos,Alimosho,2.0,Flat,-0.2042715735099239
7537,350000,By Palmgroove Onipanu Shomolu Lagos,Shomolu,1.0,mini,-0.19979104658145153
7538,600,off Ahmadu bello way victoria Island Ahmadu Bello Way VI Lagos,VI,3.0,Unknown,-0.2311009687576164
7539,150000,Morocco Shomolu Shomolu Lagos,Shomolu,2.0,Unknown,-0.21771315429534097
7540,170000,JIbowu Jibowu Yaba Lagos,Yaba,2.0,Unknown,-0.21592094352395202
7541,800000,Ifako gbagada Ifako Gbagada Gbagada Lagos,Gbagada,3.0,Flat,-0.15946630422520028
7542,800000,Harmony estate Ifako Gbagada Gbagada Lagos,Gbagada,3.0,Flat,-0.15946630422520028
7543,1200000,Feso Estate Ojota Ojota Lagos,Ojo,3.0,Flat,-0.12362208879742137
7544,1000000,Yetunde Brown street Ifako Gbagada Gbagada Lagos,Gbagada,3.0,Flat,-0.1415441965113108
7545,700000,by GTbank Ifako Gbagada Gbagada Lagos,Gbagada,2.0,Flat,-0.16842735808214498
7546,800000,by GTbank Ifako Gbagada Gbagada Lagos,Gbagada,2.0,Flat,-0.15946630422520028
7547,500000,off Irorun street Alapere Kosofe Ikosi Lagos,Alapere,2.0,Flat,-0.18634946579603445
7548,4500000,Masha road Masha Surulere Lagos,Surulere,2.0,Commercial,0.1720926884817545
7549,1800000,Third roundabout Ikate Lekki Lagos,Lekki,3.0,Flat,-0.06985576565575304
7550,5500000,A series Lekki Phase 1 Lekki Lagos,Lekki,4.0,Duplex,0.26170322705120175
7551,1200000, Andy Ofor Street off Lawrence Daniel Street Ajao Estate Isolo Lagos,Isolo,3.0,Flat,-0.12362208879742137
7552,200000,off adeniran ogunsanya Adeniran Ogunsanya Surulere Lagos,Surulere,2.0,Unknown,-0.2132326273668686
7553,1500000,Emerald Estate Ikota Lekki Lagos,Lekki,4.0,Duplex,-0.09673892722658721
7554,2500000,"Admiralty estate, Alpha Beach road before Chevron roundabout Chevron Lekki Lagos",Lekki,4.0,House,-0.007128388657139971
7555,1600000,Agungi Agungi Lekki Lagos,Lekki,3.0,Flat,-0.08777787336964249
7556,1000000,Opposite Lagos Business School Lbs Ibeju-Lekki Lagos,Ibeju-Lekki,2.0,Flat,-0.1415441965113108
7557,14000000,Along Mobolaji Bank Anthony Way Mobolaji Bank Anthony Way Ikeja Lagos,Ikeja,3.0,Unknown,1.0233928048915033
7558,1300000,Off Adeniran Ogunsanya Bode Thomas Surulere Lagos,Surulere,3.0,Flat,-0.11466103494047665
7559,1200000,off Bode Thomas street Bode Thomas Surulere Lagos,Surulere,2.0,Flat,-0.12362208879742137
7560,3500000,"Off Idowu Martins Street, VI, Lagos Kofo Abayomi VI Lagos",VI,1.0,mini,0.08248214991230726
7561,10000000,Marine road Apapa G.r.a Apapa Lagos,Apapa,3.0,Flat,0.6649506506137143
7562,500000,Kunsela Street Chisco Roundabout Ikate Lekki Lagos,Lekki,3.0,Unknown,-0.18634946579603445
7563,6500000,Mike Olawale Cole Fatai Arubieke Lekki Phase 1 Lekki Lagos,Lekki,4.0,Duplex,0.351313765620649
7564,1100000,Oregun Close to ojota Oregun Ikeja Lagos,Ikeja,3.0,Flat,-0.1325831426543661
7565,1100000,Opebi Opebi lane Opebi Ikeja Lagos,Ikeja,3.0,Flat,-0.1325831426543661
7566,850000,Agidingbi First gate Estate Agidingbi Ikeja Lagos,Ikeja,3.0,Flat,-0.1549857772967279
7567,2500000,Omole Omole phase 1 Omole Phase 1 Ogba Lagos,Ogba,4.0,Duplex,-0.007128388657139971
7568,1400000,Omole Omole bus top Omole Phase 1 Ogba Lagos,Ogba,3.0,Flat,-0.10569998108353193
7569,1000000,Mbakwe Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin,4.0,Duplex,-0.1415441965113108
7570,18000000,Ladipo Oluwole road off Oba Akran Oba Akran Ikeja Lagos,Ikeja,3.0,Unknown,1.3818349591692922
7571,400000,Jakande Jakande first gate Jakande Lekki Lagos,Lekki,3.0,Unknown,-0.19531051965297916
7572,1800000,Alagomeji area Alagomeji Yaba Lagos,Yaba,3.0,Flat,-0.06985576565575304
7573,1500000,Queens college Sabo Yaba Lagos,Yaba,3.0,Flat,-0.09673892722658721
7574,700000,Fatai kadiri Abule Ijesha Yaba Lagos,Yaba,2.0,Flat,-0.16842735808214498
7575,1200000,Alagomeji Alagomeji Sabo Yaba Lagos,Yaba,2.0,Flat,-0.12362208879742137
7576,700000,Abule Ijesha Abule Ijesha Yaba Lagos,Yaba,2.0,Flat,-0.16842735808214498
7577,1300000,Onike Alara Onike Yaba Lagos,Yaba,3.0,Flat,-0.11466103494047665
7578,1500000,Old Yaba road Ebute Metta Yaba Lagos,Yaba,3.0,Flat,-0.09673892722658721
7579,700000,Akoka Akoka Yaba Lagos,Yaba,3.0,Flat,-0.16842735808214498
7580,400000,off Adetola street Aguda Surulere Lagos,Surulere,2.0,Flat,-0.19531051965297916
7581,3500000,Oniru estate VI Extension VI Lagos,VI,3.0,Flat,0.08248214991230726
7582,900000,Aiyetoro road Aguda Surulere Lagos,Surulere,3.0,Flat,-0.15050525036825554
7583,750000,alaka LSDPC estate Alaka Bode Thomas Surulere Lagos,Surulere,3.0,Flat,-0.16394683115367265
7584,900000,idita off bode thomas Bode Thomas Surulere Lagos,Surulere,2.0,Flat,-0.15050525036825554
7585,350000,Barrack estate Ogudu Orike Ogudu Lagos,Ogudu,1.0,mini,-0.19979104658145153
7586,200000,Off Obiwunmi street Fola Agoro Yaba Lagos,Yaba,2.0,Unknown,-0.2132326273668686
7587,800000,Airport Estate Ajao Estate Isolo Lagos,Isolo,3.0,Flat,-0.15946630422520028
7588,170000,Jibowu Jibowu Yaba Lagos,Yaba,2.0,Unknown,-0.21592094352395202
7589,350000,Akoka Akoka Yaba Lagos,Yaba,1.0,mini,-0.19979104658145153
7590,750000,Akoka Akoka Yaba Lagos,Yaba,3.0,Flat,-0.16394683115367265
7591,6000000,Ashipa Road Ipaja Ayobo Lagos Ayobo Ipaja Lagos,Ipaja,2.0,Bungalow,0.30650849633592536
7592,250000,"Akobi crescent,off ojuelegba road,surulere lagos mainland Ojuelegba Surulere Lagos",Surulere,1.0,mini,-0.20875210043839626
7593,300000,"Almoroof street Off Idimu Road, Orilowo Ejigbo Lagos",Idimu,2.0,Bungalow,-0.2042715735099239
7594,500000,igbo oluwo estate haruna bus stop Jumofak Ikorodu Lagos,Ikorodu,3.0,Flat,-0.18634946579603445
7595,3000000,Abiola crescent Toyin Street Ikeja Lagos,Ikeja,5.0,House,0.03767688062758365
7596,1000000,Awuse Estate omodara street Opebi Ikeja Lagos,Ikeja,2.0,Flat,-0.1415441965113108
7597,1100000,Newton Ekwale Peace Estate Apple Junction Amuwo-Odofin Lagos,Amuwo-Odofin,3.0,Duplex,-0.1325831426543661
7598,15000000,Reeve road Old Ikoyi Old Ikoyi Ikoyi Lagos,Ikoyi,3.0,Unknown,1.1130033434609505
7599,800000,Off Community Road Akoka/Bariga Bariga Shomolu Lagos,Bariga,2.0,Bungalow,-0.15946630422520028
7600,6500000,Parkview Parkview Parkview Estate Ikoyi Lagos,Ikoyi,4.0,Duplex,0.351313765620649
7601,500000,Odejayi Surulere Western Avenue Surulere Lagos,Surulere,2.0,Flat,-0.18634946579603445
7602,4500000,Salvation street off freedom way lekki phase 1 Lekki Phase 1 Lekki Lagos,Lekki,4.0,Duplex,0.1720926884817545
7603,35000,Landbridge avenue Oniru Lekki Phase 1 Lekki Lagos,Lekki,4.0,Office,-0.2280183662308274
7604,34000000,Ojuelegba Barracks. Ojuelegba Barracks. Ojuelegba Surulere Lagos,Surulere,2.0,Unknown,2.815603576280448
7605,400000,Unique Estate Baruwa Ipaja Lagos,Ipaja,3.0,Flat,-0.19531051965297916
7606,350000,Progressive Estate Baruwa Ipaja Lagos,Ipaja,3.0,Flat,-0.19979104658145153
7607,220000,Off Koloba Road Ayobo Ipaja Lagos,Ipaja,2.0,Flat,-0.21144041659547966
7608,300000,"Unique Estate, Baruwa Ipaja Baruwa Ipaja Lagos",Ipaja,3.0,Flat,-0.2042715735099239
7609,230000,Alaja Road Ayobo Ipaja Lagos,Ipaja,2.0,Flat,-0.2105443112097852
7610,120000,Onibeji Ayobo Ipaja Lagos,Ipaja,1.0,mini,-0.2204014704524244
7611,1000000,Greenfield estate Ago Palace Okota Lagos,Okota,3.0,Flat,-0.1415441965113108
7612,1500000,"Off omodara street, Awuse Estate Opebi Ikeja Lagos",Ikeja,3.0,Flat,-0.09673892722658721
7613,490000,Lagos VGC Ikota Lekki Lagos,VGC,4.0,Duplex,-0.1872455711817289
7614,650000,"Victory street Ago palace, okota. Ire Akari Isolo Lagos",Isolo,3.0,Flat,-0.17290788501061735
7615,400000,wawa Warewa Berger Ojodu Lagos,Ojo,2.0,Flat,-0.19531051965297916
7616,1000000,Chery view chery view Estate Chevron Lekki Lagos,Lekki,1.0,mini,-0.1415441965113108
7617,700000,Yaba Akoka Akoka Yaba Lagos,Yaba,3.0,Flat,-0.16842735808214498
7618,250000,"Lawanson,surulere lagos mainland Lawanson Surulere Lagos",Surulere,1.0,mini,-0.20875210043839626
7619,1000000,Off Community Road Bariga Shomolu Lagos,Bariga,2.0,Bungalow,-0.1415441965113108
7620,650000,"oladipo street, opposite UBA Isheri road, oladipopo Estate Berger Ojodu Lagos",Ojo,2.0,Flat,-0.17290788501061735
7621,4500000,Awuse Estate oyetola street Opebi Ikeja Lagos,Ikeja,7.0,Duplex,0.1720926884817545
7622,900000,By Nnewi Str Greenfield Esate Green Estate Amuwo-Odofin Lagos,Amuwo-Odofin,3.0,Flat,-0.15050525036825554
7623,5000000,Jakande Jakande Jakande Lekki Lagos,Lekki,5.0,House,0.2168979577664781
7624,10000000,Queens Drive Queens Drive Old Ikoyi Ikoyi Lagos,Ikoyi,5.0,Duplex,0.6649506506137143
7625,7000000,Park View Grace Court Parkview Estate Ikoyi Lagos,Ikoyi,5.0,Duplex,0.39611903490537265
7626,15000000,Lateef Jakande Lateef Jakande Old Ikoyi Ikoyi Lagos,Ikoyi,3.0,Flat,1.1130033434609505
7627,12000000,Queens Drive Queens Drive Old Ikoyi Ikoyi Lagos,Ikoyi,3.0,Flat,0.8441717277526088
7628,5000000,Ilabere Avenue Ikoyi S.w Ikoyi Lagos,Ikoyi,3.0,Flat,0.2168979577664781
7629,15000000,Queens Drive Queens Drive Old Ikoyi Ikoyi Lagos,Ikoyi,4.0,Flat,1.1130033434609505
7630,6000000,Turnbull Avenue Old Ikoyi Ikoyi Lagos,Ikoyi,3.0,Flat,0.30650849633592536
7631,2500000,Marwa Marwa Lekki Phase 1 Lekki Lagos,Lekki,2.0,Flat,-0.007128388657139971
7632,3000000,Sumbo Jibowu Ikoyi S.w Ikoyi Lagos,Ikoyi,3.0,Flat,0.03767688062758365
7633,97500,"Wole Ariyo Street, Lekki Phase 1 Lekki Phase 1 Lekki Lagos",Lekki,1.0,mini,-0.22241770757023696
7634,1200000,Igbo Efon Lekki Lagos,Lekki,4.0,Flat,-0.12362208879742137
7635,6000000,"Rotimi olubunmi street, off aike sulaiman str very close to DOWEN college, lekki phase 1 Lekki Phase 1 Lekki Lagos",Lekki,6.0,Duplex,0.30650849633592536
7636,1500000,Off Iberekodo Avenue Agungi Lekki Lagos,Lekki,3.0,Flat,-0.09673892722658721
7637,700000,"oladipo street, opposite UBA Isheri road, oladipopo Estate Berger Ojodu Lagos",Ojo,3.0,Flat,-0.16842735808214498
7638,1000000,"off ilori street ,Magoro/Cement by Sunday Farm Estate Oba lateef Adams Estate Mangoro Ikeja Lagos",Ikeja,3.0,Flat,-0.1415441965113108
7639,3000000,Awuse Estate Opebi Ikeja Lagos,Ikeja,5.0,Duplex,0.03767688062758365
7640,3000000,Awuse estate Opebi Ikeja Lagos,Ikeja,7.0,Duplex,0.03767688062758365
7641,2500000,Off George Enenmoh Crescent Lekki Phase 1 Lekki Lagos,Lekki,4.0,Duplex,-0.007128388657139971
7642,2000000,"Abike sulaiman street by DOWEN college, Lekki 1 Lekki Phase 1 Lekki Lagos",Lekki,3.0,Flat,-0.05193365794186359
7643,6000000,. oniru new market Lekki Phase 1 Lekki Lagos,Lekki,5.0,Duplex,0.30650849633592536
7644,4000000,akiogun oniru Lekki Phase 1 Lekki Lagos,Lekki,4.0,Duplex,0.12728741919703088
7645,3500000,. oniru Lekki Phase 1 Lekki Lagos,Lekki,4.0,Duplex,0.08248214991230726
7646,1500000,Atunrase Aturase Atunrase Medina Gbagada Lagos,Gbagada,3.0,Flat,-0.09673892722658721
7647,2000000,Oniru oniru new market Lekki Phase 1 Lekki Lagos,Lekki,2.0,Flat,-0.05193365794186359
7648,20000,off akiogun road oniru Lekki Phase 1 Lekki Lagos,Lekki,1.0,Unknown,-0.22936252430936913
7649,3000000,off akiogun road oniru Lekki Phase 1 Lekki Lagos,Lekki,3.0,Flat,0.03767688062758365
7650,1500000,mac neil st agness Sabo Yaba Lagos,Yaba,3.0,Flat,-0.09673892722658721
7651,200000,asipa rd ipaja Ayobo Ipaja Lagos,Ipaja,1.0,mini,-0.2132326273668686
7652,1500000,Orchid Road Chevron Lekki Lagos,Lekki,3.0,Flat,-0.09673892722658721
7653,2800000,Chevy View Chevron Lekki Lagos,Lekki,4.0,Duplex,0.0197547729136942
7654,1500000,Chevy-view Chevron Lekki Lagos,Lekki,3.0,Flat,-0.09673892722658721
7655,1600000,Chevy view Chevron Lekki Lagos,Lekki,3.0,Flat,-0.08777787336964249
7656,220000,"off randle avenue,surulere lagos mainland off randle avenue,surulere lagos mainland Randle Avenue Surulere Lagos",Surulere,1.0,mini,-0.21144041659547966
7657,220000,"off randle avenue,surulere lagos mainland off randle avenue,surulere lagos mainland Randle Avenue Surulere Lagos",Surulere,1.0,mini,-0.21144041659547966
7658,200000,"obele estate,off ogunlana drive,surulere lagos mainland obele estate,off ogunlana drive,surulere lagos mainland Ogunlana Surulere Lagos",Surulere,1.0,mini,-0.2132326273668686
7659,1250000,"canaan land estate,ajah canaan land estate,ajah Canaan Estate Ajah Lagos",Ajah,3.0,Flat,-0.11914156186894902
7660,1200000,"jubril estate,beside canaan land estate,ajah jubril estate,beside canaan land estate,ajah Canaan Estate Ajah Lagos",Ajah,3.0,Flat,-0.12362208879742137
7661,200000,asipa rd asipa road Ipaja Ipaja Lagos,Ipaja,2.0,Flat,-0.2132326273668686
7662,4000000,Northern foreshore estate Chevron Lekki Lagos,Lekki,4.0,Duplex,0.12728741919703088
7663,6000000,Milverton road Old Ikoyi Ikoyi Lagos,Ikoyi,3.0,Flat,0.30650849633592536
7664,6500000,Glover Road Old Ikoyi Ikoyi Lagos,Ikoyi,3.0,Flat,0.351313765620649
7665,8000000,Osbourne phase 1 mambilla Close Old ikoyi Old Ikoyi Ikoyi Lagos,Ikoyi,4.0,Duplex,0.4857295734748199
7666,5000000,Bishop Oluwole VI Extension VI Lagos,VI,3.0,Flat,0.2168979577664781
7667,4000000,Omo Osagie Ikoyi S.w Ikoyi Lagos,Ikoyi,3.0,Flat,0.12728741919703088
7668,12000000,Temple road Old Ikoyi Ikoyi Lagos,Ikoyi,2.0,Flat,0.8441717277526088
7669,10000000,"Lanvender Court Jakande Crescent Off Place Road Oniru Estate, Oniru Oniru Lekki Phase 1 Lekki Lagos",Lekki,4.0,Duplex,0.6649506506137143
7670,10000000,Keffi Keffi Ikoyi S.w Ikoyi Lagos,Ikoyi,3.0,Unknown,0.6649506506137143
7671,6000000,Adeniyi Jones Adeniyi Jones Adeniyi Jones Ikeja Lagos,Ikeja,2.0,Flat,0.30650849633592536
7672,6000000,Talabi Talabi Adeniyi Jones Ikeja Lagos,Ikeja,2.0,Flat,0.30650849633592536
7673,10000000,Keffi Ikoyi S.w Ikoyi Lagos,Ikoyi,3.0,Unknown,0.6649506506137143
7674,3000000,"Off Herbert Macaulay Road, Akoka Yaba Lagos",Yaba,3.0,Duplex,0.03767688062758365
